nuclide,energy_ev,intensity,source
151pm,176171.0,0.000330885,IAEA_Livechart_API
151pm,176476.0,0.0000414675,IAEA_Livechart_API
151pm,176811.0,0.00952425,IAEA_Livechart_API
151pm,176811.0,0.008262,IAEA_Livechart_API
151pm,177116.0,0.0012087,IAEA_Livechart_API
151pm,178850.0,0.0010836,IAEA_Livechart_API
151pm,180343.00000000003,0.00867375,IAEA_Livechart_API
151pm,180973.0,0.006039,IAEA_Livechart_API
151pm,182173.0,0.0027,IAEA_Livechart_API
151pm,184862.0,0.00023148,IAEA_Livechart_API
151pm,185593.00000000003,0.1404495,IAEA_Livechart_API
151pm,185863.0,0.01009125,IAEA_Livechart_API
151pm,186241.0,0.00005184,IAEA_Livechart_API
151pm,186241.0,0.00005976,IAEA_Livechart_API
151pm,186546.0,0.000007524,IAEA_Livechart_API
151pm,187760.0,0.00108,IAEA_Livechart_API
151pm,189363.0,0.0021924,IAEA_Livechart_API
151pm,189763.0,0.003690225,IAEA_Livechart_API
151pm,189863.0,0.0210915,IAEA_Livechart_API
151pm,190263.0,0.0119025,IAEA_Livechart_API
151pm,193253.0,0.084915,IAEA_Livechart_API
151pm,193772.0,0.0002403,IAEA_Livechart_API
151pm,194220.0,0.004255875,IAEA_Livechart_API
151pm,195151.0,0.000054,IAEA_Livechart_API
151pm,195151.0,0.0000621,IAEA_Livechart_API
151pm,195456.0,0.00000756,IAEA_Livechart_API
151pm,196430.0,0.005481,IAEA_Livechart_API
151pm,198960.0,0.001188,IAEA_Livechart_API
151pm,200232.0,0.00090909,IAEA_Livechart_API
151pm,200263.0,0.001746,IAEA_Livechart_API
151pm,201260.0,0.04417875,IAEA_Livechart_API
151pm,201611.0,0.00023517,IAEA_Livechart_API
151pm,201611.0,0.0002044575,IAEA_Livechart_API
151pm,201916.0,0.0000296595,IAEA_Livechart_API
151pm,202442.0,0.00123975,IAEA_Livechart_API
151pm,203821.0,0.000311895,IAEA_Livechart_API
151pm,203821.0,0.00027405,IAEA_Livechart_API
151pm,204126.0,0.00003654,IAEA_Livechart_API
151pm,204972.0,0.0002628,IAEA_Livechart_API
151pm,206351.0,0.0000576,IAEA_Livechart_API
151pm,206351.0,0.0000684,IAEA_Livechart_API
151pm,206656.0,0.00000828,IAEA_Livechart_API
151pm,207272.0,0.009476775,IAEA_Livechart_API
151pm,207443.0,0.003223125,IAEA_Livechart_API
151pm,207560.0,0.000261,IAEA_Livechart_API
151pm,208651.0,0.0024896025,IAEA_Livechart_API
151pm,208651.0,0.0021483,IAEA_Livechart_API
151pm,208956.0,0.000322245,IAEA_Livechart_API
151pm,211273.0,0.01035,IAEA_Livechart_API
151pm,213572.0,0.0000576,IAEA_Livechart_API
151pm,214951.0,0.0000144,IAEA_Livechart_API
151pm,214951.0,0.0000126,IAEA_Livechart_API
151pm,215256.0,0.0000018,IAEA_Livechart_API
151pm,219440.0,0.001191375,IAEA_Livechart_API
151pm,220070.0,0.001188,IAEA_Livechart_API
151pm,221270.0,0.0005175,IAEA_Livechart_API
151pm,224690.0,0.019665,IAEA_Livechart_API
151pm,224960.0,0.0019305,IAEA_Livechart_API
151pm,225452.0,0.0002548125,IAEA_Livechart_API
151pm,226082.0,0.0002574,IAEA_Livechart_API
151pm,226831.0,0.00006615,IAEA_Livechart_API
151pm,226831.0,0.00005724,IAEA_Livechart_API
151pm,227136.0,0.00000833625,IAEA_Livechart_API
151pm,227282.0,0.00011475,IAEA_Livechart_API
151pm,227461.0,0.00006633,IAEA_Livechart_API
151pm,227461.0,0.000057915,IAEA_Livechart_API
151pm,227766.0,0.0000081675,IAEA_Livechart_API
151pm,228373.0,0.105435,IAEA_Livechart_API
151pm,228460.0,0.000301455,IAEA_Livechart_API
151pm,228661.0,0.000025875,IAEA_Livechart_API
151pm,228661.0,0.0000297,IAEA_Livechart_API
151pm,228860.0,0.0005064075,IAEA_Livechart_API
151pm,228960.0,0.0040635,IAEA_Livechart_API
151pm,228966.0,0.000003645,IAEA_Livechart_API
151pm,229360.0,0.001630125,IAEA_Livechart_API
151pm,230702.0,0.00423315,IAEA_Livechart_API
151pm,230972.0,0.000429975,IAEA_Livechart_API
151pm,231363.0,0.000543375,IAEA_Livechart_API
151pm,232081.0,0.00111159,IAEA_Livechart_API
151pm,232081.0,0.00095841,IAEA_Livechart_API
151pm,232350.0,0.01166625,IAEA_Livechart_API
151pm,232351.0,0.0001096875,IAEA_Livechart_API
151pm,232351.0,0.0000956475,IAEA_Livechart_API
151pm,232386.0,0.0001437615,IAEA_Livechart_API
151pm,232656.0,0.00001342575,IAEA_Livechart_API
151pm,233253.0,0.015759,IAEA_Livechart_API
151pm,234472.0,0.00006426,IAEA_Livechart_API
151pm,234872.0,0.00010815075,IAEA_Livechart_API
151pm,234972.0,0.0008901,IAEA_Livechart_API
151pm,235372.0,0.0003482775,IAEA_Livechart_API
151pm,235851.0,0.00001444905,IAEA_Livechart_API
151pm,235851.0,0.000016632,IAEA_Livechart_API
151pm,236156.0,0.00000210735,IAEA_Livechart_API
151pm,236251.0,0.00002431395,IAEA_Livechart_API
151pm,236251.0,0.000028068075,IAEA_Livechart_API
151pm,236351.0,0.00022833,IAEA_Livechart_API
151pm,236351.0,0.000199305,IAEA_Livechart_API
151pm,236556.0,0.00000354645,IAEA_Livechart_API
151pm,236656.0,0.0000280575,IAEA_Livechart_API
151pm,236751.0,0.00009040725,IAEA_Livechart_API
151pm,236751.0,0.00007829775,IAEA_Livechart_API
151pm,237056.0,0.00001143675,IAEA_Livechart_API
151pm,238362.0,0.002490075,IAEA_Livechart_API
151pm,239360.0,0.000324,IAEA_Livechart_API
151pm,239741.0,0.000646425,IAEA_Livechart_API
151pm,239741.0,0.00055998,IAEA_Livechart_API
151pm,240046.0,0.000081855,IAEA_Livechart_API
151pm,243913.0,0.01130535,IAEA_Livechart_API
151pm,245372.0,0.000072,IAEA_Livechart_API
151pm,246540.0,0.000442125,IAEA_Livechart_API
151pm,246751.0,0.00001602,IAEA_Livechart_API
151pm,246751.0,0.00001836,IAEA_Livechart_API
151pm,247056.0,0.000002268,IAEA_Livechart_API
151pm,247963.0,0.00062235,IAEA_Livechart_API
151pm,248363.0,0.00092925,IAEA_Livechart_API
151pm,250370.0,0.0014175,IAEA_Livechart_API
151pm,250963.0,0.001709775,IAEA_Livechart_API
151pm,252552.0,0.00009433125,IAEA_Livechart_API
151pm,253931.0,0.0000245025,IAEA_Livechart_API
151pm,253931.0,0.00002122875,IAEA_Livechart_API
151pm,254236.0,0.000003105,IAEA_Livechart_API
151pm,255963.0,0.00136125,IAEA_Livechart_API
151pm,256382.0,0.000302625,IAEA_Livechart_API
151pm,257761.00000000003,0.000078525,IAEA_Livechart_API
151pm,257761.00000000003,0.0000680625,IAEA_Livechart_API
151pm,258065.99999999997,0.00000995625,IAEA_Livechart_API
151pm,259903.00000000003,0.002830995,IAEA_Livechart_API
151pm,262132.99999999997,0.004212,IAEA_Livechart_API
151pm,263963.0,0.001836,IAEA_Livechart_API
151pm,263963.0,0.000860625,IAEA_Livechart_API
151pm,267470.0,0.0143775,IAEA_Livechart_API
151pm,268083.0,0.003087,IAEA_Livechart_API
151pm,268263.0,0.000385875,IAEA_Livechart_API
151pm,270460.0,0.000096075,IAEA_Livechart_API
151pm,272350.0,0.002781,IAEA_Livechart_API
151pm,273482.0,0.00307125,IAEA_Livechart_API
151pm,274861.0,0.000797175,IAEA_Livechart_API
151pm,274861.0,0.000690525,IAEA_Livechart_API
151pm,275033.0,0.0044505,IAEA_Livechart_API
151pm,275166.0,0.0001011825,IAEA_Livechart_API
151pm,276472.0,0.000021105,IAEA_Livechart_API
151pm,277103.0,0.0125874,IAEA_Livechart_API
151pm,277851.0,0.00000543375,IAEA_Livechart_API
151pm,277851.0,0.000004725,IAEA_Livechart_API
151pm,278156.0,0.00000067725,IAEA_Livechart_API
151pm,278362.0,0.000607185,IAEA_Livechart_API
151pm,279741.0,0.0001367325,IAEA_Livechart_API
151pm,279741.0,0.00015759,IAEA_Livechart_API
151pm,280046.0,0.00001951335,IAEA_Livechart_API
151pm,282913.0,0.002185155,IAEA_Livechart_API
151pm,283010.0,0.001540125,IAEA_Livechart_API
151pm,287060.0,0.000139725,IAEA_Livechart_API
151pm,287460.0,0.00015939,IAEA_Livechart_API
151pm,289022.0,0.000328005,IAEA_Livechart_API
151pm,290060.0,0.000381735,IAEA_Livechart_API
151pm,290401.0,0.00008533125,IAEA_Livechart_API
151pm,290401.0,0.00007384275,IAEA_Livechart_API
151pm,290706.0,0.00001083915,IAEA_Livechart_API
151pm,293072.0,0.000031185,IAEA_Livechart_API
151pm,293243.0,0.20655,IAEA_Livechart_API
151pm,293472.0,0.0000348075,IAEA_Livechart_API
151pm,294451.0,0.000006939,IAEA_Livechart_API
151pm,294451.0,0.0000079245,IAEA_Livechart_API
151pm,294756.0,0.0000009531,IAEA_Livechart_API
151pm,294851.0,0.000009009,IAEA_Livechart_API
151pm,294851.0,0.00000782775,IAEA_Livechart_API
151pm,295060.0,0.000231165,IAEA_Livechart_API
151pm,295156.0,0.00000112455,IAEA_Livechart_API
151pm,296072.0,0.000084915,IAEA_Livechart_API
151pm,297451.0,0.0000216495,IAEA_Livechart_API
151pm,297451.0,0.00001893375,IAEA_Livechart_API
151pm,297756.0,0.000002604825,IAEA_Livechart_API
151pm,298063.0,0.01876005,IAEA_Livechart_API
151pm,299000.0,0.000383985,IAEA_Livechart_API
151pm,299263.0,0.0014535,IAEA_Livechart_API
151pm,301072.0,0.00005049,IAEA_Livechart_API
151pm,301230.0,0.00071037,IAEA_Livechart_API
151pm,302451.0,0.00001136025,IAEA_Livechart_API
151pm,302451.0,0.000013068,IAEA_Livechart_API
151pm,302756.0,0.0000016335,IAEA_Livechart_API
151pm,302973.0,0.00524475,IAEA_Livechart_API
151pm,303060.0,0.00030996,IAEA_Livechart_API
151pm,303060.0,0.00014529375,IAEA_Livechart_API
151pm,305012.0,0.0000818055,IAEA_Livechart_API
151pm,306391.0,0.00002129805,IAEA_Livechart_API
151pm,306391.0,0.00001843605,IAEA_Livechart_API
151pm,306483.0,0.003807,IAEA_Livechart_API
151pm,306696.0,0.00000270936,IAEA_Livechart_API
151pm,307180.0,0.00052101,IAEA_Livechart_API
151pm,307242.0,0.00015552,IAEA_Livechart_API
151pm,307360.0,0.00006496875,IAEA_Livechart_API
151pm,308621.0,0.000040176,IAEA_Livechart_API
151pm,308621.0,0.000034911,IAEA_Livechart_API
151pm,308926.0,0.000005022,IAEA_Livechart_API
151pm,309072.0,0.000031725,IAEA_Livechart_API
151pm,309072.0,0.00006768,IAEA_Livechart_API
151pm,310451.0,0.000007138125,IAEA_Livechart_API
151pm,310451.0,0.000017532,IAEA_Livechart_API
151pm,310451.0,0.000015228,IAEA_Livechart_API
151pm,310451.0,0.000008218125,IAEA_Livechart_API
151pm,310756.0,0.0000010276875,IAEA_Livechart_API
151pm,310756.0,0.0000021924,IAEA_Livechart_API
151pm,313192.0,0.0001134,IAEA_Livechart_API
151pm,313372.0,0.000014175,IAEA_Livechart_API
151pm,314130.0,0.0007478775,IAEA_Livechart_API
151pm,314571.0,0.000025578,IAEA_Livechart_API
151pm,314571.0,0.000029421,IAEA_Livechart_API
151pm,314751.0,0.000003189375,IAEA_Livechart_API
151pm,314751.0,0.00000366975,IAEA_Livechart_API
151pm,314876.0,0.000003654,IAEA_Livechart_API
151pm,315056.0,0.00000045675,IAEA_Livechart_API
151pm,316200.0,0.001702215,IAEA_Livechart_API
151pm,320142.0,0.0001631205,IAEA_Livechart_API
151pm,321521.0,0.00004227975,IAEA_Livechart_API
151pm,321521.0,0.00003666825,IAEA_Livechart_API
151pm,321826.0,0.00000532125,IAEA_Livechart_API
151pm,322010.0,0.0002952495,IAEA_Livechart_API
151pm,322212.0,0.000363285,IAEA_Livechart_API
151pm,323591.0,0.0000817695,IAEA_Livechart_API
151pm,323591.0,0.000094527,IAEA_Livechart_API
151pm,323896.0,0.0000120285,IAEA_Livechart_API
151pm,328022.0,0.000063063,IAEA_Livechart_API
151pm,329401.0,0.0000164052,IAEA_Livechart_API
151pm,329401.0,0.00001417815,IAEA_Livechart_API
151pm,329706.0,0.000002088135,IAEA_Livechart_API
151pm,331663.0,0.00030375,IAEA_Livechart_API
151pm,332340.0,0.0278775,IAEA_Livechart_API
151pm,333023.0,0.00662445,IAEA_Livechart_API
151pm,337160.0,0.00252954,IAEA_Livechart_API
151pm,338352.0,0.00594,IAEA_Livechart_API
151pm,338360.0,0.00023715,IAEA_Livechart_API
151pm,339731.0,0.001548,IAEA_Livechart_API
151pm,339731.0,0.00133875,IAEA_Livechart_API
151pm,340036.0,0.000197325,IAEA_Livechart_API
151pm,342070.0,0.0008505,IAEA_Livechart_API
151pm,343172.0,0.000539325,IAEA_Livechart_API
151pm,344372.0,0.0000516375,IAEA_Livechart_API
151pm,344551.0,0.000140436,IAEA_Livechart_API
151pm,344551.0,0.0001216125,IAEA_Livechart_API
151pm,344856.0,0.00001791405,IAEA_Livechart_API
151pm,345580.0,0.00061335,IAEA_Livechart_API
151pm,345751.0,0.0000133875,IAEA_Livechart_API
151pm,345751.0,0.00001158975,IAEA_Livechart_API
151pm,346056.0,0.000001683,IAEA_Livechart_API
151pm,348082.0,0.0001856925,IAEA_Livechart_API
151pm,349461.0,0.00004805325,IAEA_Livechart_API
151pm,349461.0,0.0000416745,IAEA_Livechart_API
151pm,349766.0,0.00000609525,IAEA_Livechart_API
151pm,351592.0,0.0001343025,IAEA_Livechart_API
151pm,352971.0,0.00003479175,IAEA_Livechart_API
151pm,352971.0,0.00003013875,IAEA_Livechart_API
151pm,353276.0,0.00000433575,IAEA_Livechart_API
151pm,370760.0,0.0000475875,IAEA_Livechart_API
151pm,372120.0,0.000889245,IAEA_Livechart_API
151pm,373813.0,0.00129375,IAEA_Livechart_API
151pm,376772.0,0.00001042875,IAEA_Livechart_API
151pm,377713.0,0.001089,IAEA_Livechart_API
151pm,378132.0,0.000189945,IAEA_Livechart_API
151pm,378151.0,0.000002349,IAEA_Livechart_API
151pm,378151.0,0.0000027135,IAEA_Livechart_API
151pm,378456.0,0.00000034425,IAEA_Livechart_API
151pm,379511.0,0.0000494235,IAEA_Livechart_API
151pm,379511.0,0.000042714,IAEA_Livechart_API
151pm,379816.0,0.0000063126,IAEA_Livechart_API
151pm,394013.0,0.007431975,IAEA_Livechart_API
151pm,398843.0,0.019224,IAEA_Livechart_API
151pm,404563.0,0.00134208,IAEA_Livechart_API
151pm,412910.0,0.000196875,IAEA_Livechart_API
151pm,416810.0,0.0001683,IAEA_Livechart_API
151pm,418922.0,0.00004275,IAEA_Livechart_API
151pm,420301.0,0.00001108125,IAEA_Livechart_API
151pm,420301.0,0.0000095625,IAEA_Livechart_API
151pm,420606.0,0.00000140625,IAEA_Livechart_API
151pm,422822.0,0.00003663,IAEA_Livechart_API
151pm,424201.0,0.000009504,IAEA_Livechart_API
151pm,424201.0,0.000008217,IAEA_Livechart_API
151pm,424506.0,0.000001188,IAEA_Livechart_API
151pm,430913.0,0.001512,IAEA_Livechart_API
151pm,433110.0,0.0009904275,IAEA_Livechart_API
151pm,437940.0,0.0025632,IAEA_Livechart_API
151pm,439122.0,0.00021105,IAEA_Livechart_API
151pm,440501.0,0.00005502375,IAEA_Livechart_API
151pm,440501.0,0.000047637,IAEA_Livechart_API
151pm,440806.0,0.000007040025,IAEA_Livechart_API
151pm,443423.0,0.00189,IAEA_Livechart_API
151pm,443660.0,0.000178848,IAEA_Livechart_API
151pm,443952.0,0.000546282,IAEA_Livechart_API
151pm,445331.0,0.000142578,IAEA_Livechart_API
151pm,445331.0,0.000123354,IAEA_Livechart_API
151pm,445636.0,0.0000182628,IAEA_Livechart_API
151pm,449672.0,0.0000381312,IAEA_Livechart_API
151pm,451051.0,0.000009936,IAEA_Livechart_API
151pm,451051.0,0.0000086112,IAEA_Livechart_API
151pm,451356.0,0.00000127296,IAEA_Livechart_API
151pm,470010.0,0.0002268,IAEA_Livechart_API
151pm,476022.0,0.000050085,IAEA_Livechart_API
151pm,477401.0,0.0000112455,IAEA_Livechart_API
151pm,477401.0,0.0000129465,IAEA_Livechart_API
151pm,477706.0,0.0000016065,IAEA_Livechart_API
151pm,482520.0,0.0002898,IAEA_Livechart_API
151pm,488532.0,0.00006174,IAEA_Livechart_API
151pm,489911.0,0.000016128,IAEA_Livechart_API
151pm,489911.0,0.000013986,IAEA_Livechart_API
151pm,490216.0,0.000002016,IAEA_Livechart_API
151pm,518163.0,0.0009926325,IAEA_Livechart_API
151pm,557260.0,0.00013105575,IAEA_Livechart_API
151pm,563272.0,0.00002790675,IAEA_Livechart_API
151pm,564651.0,0.0000062984475,IAEA_Livechart_API
151pm,564651.0,0.00000727695,IAEA_Livechart_API
151pm,564956.0,0.0000009361125,IAEA_Livechart_API
151pm,589363.0,0.00309015,IAEA_Livechart_API
151pm,607413.0,0.000495945,IAEA_Livechart_API
151pm,624443.0,0.001755,IAEA_Livechart_API
151pm,628460.0,0.000405405,IAEA_Livechart_API
151pm,634472.0,0.000086184,IAEA_Livechart_API
151pm,635851.0,0.000022552425,IAEA_Livechart_API
151pm,635851.0,0.00001947645,IAEA_Livechart_API
151pm,636156.0,0.000002905875,IAEA_Livechart_API
151pm,646510.0,0.00006476175,IAEA_Livechart_API
151pm,652522.0,0.0000137709,IAEA_Livechart_API
151pm,653901.0,0.000003606435,IAEA_Livechart_API
151pm,653901.0,0.000003115305,IAEA_Livechart_API
151pm,654206.0,0.0000004646475,IAEA_Livechart_API
151pm,663540.0,0.0002295,IAEA_Livechart_API
151pm,669552.0,0.00004878,IAEA_Livechart_API
151pm,670883.0,0.00687285,IAEA_Livechart_API
151pm,670931.0,0.000012762,IAEA_Livechart_API
151pm,670931.0,0.000011016,IAEA_Livechart_API
151pm,671236.0,0.000001638,IAEA_Livechart_API
151pm,689283.0,0.00076167,IAEA_Livechart_API
151pm,705983.0,0.00197505,IAEA_Livechart_API
151pm,709980.0,0.00089505,IAEA_Livechart_API
151pm,715992.0,0.00019035,IAEA_Livechart_API
151pm,717371.0,0.0000498555,IAEA_Livechart_API
151pm,717371.0,0.0000430515,IAEA_Livechart_API
151pm,717676.0,0.0000064233,IAEA_Livechart_API
151pm,725923.0,0.0013149,IAEA_Livechart_API
151pm,728380.0,0.000099225,IAEA_Livechart_API
151pm,734392.0,0.0000210735,IAEA_Livechart_API
151pm,735771.0,0.0000047628,IAEA_Livechart_API
151pm,735771.0,0.0000055188,IAEA_Livechart_API
151pm,736076.0,0.0000007111125,IAEA_Livechart_API
151pm,738263.0,0.0003120075,IAEA_Livechart_API
151pm,745080.0,0.0002565,IAEA_Livechart_API
151pm,748903.0,0.0001053,IAEA_Livechart_API
151pm,751092.0,0.0000546345,IAEA_Livechart_API
151pm,752471.0,0.000014299875,IAEA_Livechart_API
151pm,752471.0,0.000012350475,IAEA_Livechart_API
151pm,752776.0,0.0000018429525,IAEA_Livechart_API
151pm,761063.0,0.0007520625,IAEA_Livechart_API
151pm,765020.0,0.000171,IAEA_Livechart_API
151pm,771032.0,0.00003636,IAEA_Livechart_API
151pm,772411.0,0.000009513,IAEA_Livechart_API
151pm,772411.0,0.000008208,IAEA_Livechart_API
151pm,772716.0,0.0000012258,IAEA_Livechart_API
151pm,777360.0,0.000040572,IAEA_Livechart_API
151pm,783372.0,0.00000862155,IAEA_Livechart_API
151pm,784751.0,0.000001947015,IAEA_Livechart_API
151pm,784751.0,0.000002255715,IAEA_Livechart_API
151pm,785056.0,0.0000002908395,IAEA_Livechart_API
151pm,788000.0,0.00001404,IAEA_Livechart_API
151pm,794012.0,0.0000029835,IAEA_Livechart_API
151pm,795391.0,0.0000007605,IAEA_Livechart_API
151pm,795391.0,0.0000006435,IAEA_Livechart_API
151pm,795696.0,0.00000009945,IAEA_Livechart_API
151pm,800160.0,0.0000975375,IAEA_Livechart_API
151pm,801813.0,0.0003414375,IAEA_Livechart_API
151pm,806172.0,0.00002075625,IAEA_Livechart_API
151pm,807551.0,0.000005428125,IAEA_Livechart_API
151pm,807551.0,0.000004685625,IAEA_Livechart_API
151pm,807856.0,0.0000007003125,IAEA_Livechart_API
151pm,830863.0,0.00011512125,IAEA_Livechart_API
151pm,840910.0,0.00004415625,IAEA_Livechart_API
151pm,846922.0,0.00000939375,IAEA_Livechart_API
151pm,848301.0,0.0000021234375,IAEA_Livechart_API
151pm,848301.0,0.0000024609375,IAEA_Livechart_API
151pm,848606.0,0.00000031725,IAEA_Livechart_API
151pm,869960.0,0.000014873625,IAEA_Livechart_API
151pm,875972.0,0.000003159,IAEA_Livechart_API
151pm,877351.0,0.000000714825,IAEA_Livechart_API
151pm,877351.0,0.000000828225,IAEA_Livechart_API
151pm,877656.0,0.00000010681875,IAEA_Livechart_API
151pm,901883.0,0.000343629,IAEA_Livechart_API
151pm,906573.0,0.0000938475,IAEA_Livechart_API
151pm,940980.0,0.0000442611,IAEA_Livechart_API
151pm,945670.0,0.000012084075,IAEA_Livechart_API
151pm,946992.0,0.0000094068,IAEA_Livechart_API
151pm,948371.0,0.00000246402,IAEA_Livechart_API
151pm,948371.0,0.00000212706,IAEA_Livechart_API
151pm,948676.0,0.000000318357,IAEA_Livechart_API
151pm,951682.0,0.000002563875,IAEA_Livechart_API
151pm,953061.0,0.00000067338,IAEA_Livechart_API
151pm,953061.0,0.0000005805,IAEA_Livechart_API
151pm,953366.0,0.0000000868815,IAEA_Livechart_API
147eu,29236.000000000004,2.40948,IAEA_Livechart_API
147eu,68333.0,1.04328,IAEA_Livechart_API
147eu,74345.0,0.238464,IAEA_Livechart_API
147eu,74383.00000000001,16.85794,IAEA_Livechart_API
147eu,75724.0,0.052992,IAEA_Livechart_API
147eu,76029.0,0.0068724,IAEA_Livechart_API
147eu,113480.0,2.96153,IAEA_Livechart_API
147eu,119492.0,0.646152,IAEA_Livechart_API
147eu,120871.0,0.1453842,IAEA_Livechart_API
147eu,121176.0,0.0209171,IAEA_Livechart_API
147eu,150462.00000000003,3.76852,IAEA_Livechart_API
147eu,189559.0,1.160656,IAEA_Livechart_API
147eu,195571.0,0.2629536,IAEA_Livechart_API
147eu,196950.0,0.0580328,IAEA_Livechart_API
147eu,197255.0,0.0077056,IAEA_Livechart_API
147eu,220903.0,0.00064575,IAEA_Livechart_API
147eu,231515.00000000003,0.0039339,IAEA_Livechart_API
147eu,260000.0,0.00015477,IAEA_Livechart_API
147eu,266012.0,0.00003465,IAEA_Livechart_API
147eu,267391.0,0.0000076965,IAEA_Livechart_API
147eu,267696.0,0.00000104895,IAEA_Livechart_API
147eu,270612.0,0.00054755,IAEA_Livechart_API
147eu,276624.0,0.0001175,IAEA_Livechart_API
147eu,278003.0,0.000026649,IAEA_Livechart_API
147eu,278308.0,0.000003995,IAEA_Livechart_API
147eu,281991.0,0.001809,IAEA_Livechart_API
147eu,321088.0,0.00024991,IAEA_Livechart_API
147eu,321523.0,0.00275086,IAEA_Livechart_API
147eu,327100.0,0.000053533,IAEA_Livechart_API
147eu,328479.0,0.000012127,IAEA_Livechart_API
147eu,328784.0,0.0000018224,IAEA_Livechart_API
147eu,360620.0,0.000378672,IAEA_Livechart_API
147eu,366632.0,0.0000811538,IAEA_Livechart_API
147eu,368011.0,0.0000183848,IAEA_Livechart_API
147eu,368316.0,0.00000276458,IAEA_Livechart_API
147eu,424763.0,0.00021522,IAEA_Livechart_API
147eu,447582.0,0.00068229,IAEA_Livechart_API
147eu,458284.0,0.000305045,IAEA_Livechart_API
147eu,463860.0,0.00002856,IAEA_Livechart_API
147eu,469872.0,0.0000060894,IAEA_Livechart_API
147eu,471251.0,0.0000013719,IAEA_Livechart_API
147eu,471556.0,0.00000020349,IAEA_Livechart_API
147eu,472123.0,0.000274044,IAEA_Livechart_API
147eu,486679.0,0.000092777,IAEA_Livechart_API
147eu,492691.0,0.000019855,IAEA_Livechart_API
147eu,494070.0,0.00000450528,IAEA_Livechart_API
147eu,494375.0,0.00000067868,IAEA_Livechart_API
147eu,497381.0,0.000040391,IAEA_Livechart_API
147eu,503393.0,0.0000086021,IAEA_Livechart_API
147eu,504772.0,0.0000019435,IAEA_Livechart_API
147eu,505077.0,0.000000288145,IAEA_Livechart_API
147eu,511220.0,0.000037228,IAEA_Livechart_API
147eu,517232.0,0.0000079704,IAEA_Livechart_API
147eu,518611.0,0.00000180892,IAEA_Livechart_API
147eu,518916.00000000006,0.000000271912,IAEA_Livechart_API
147eu,554613.0,0.0673948,IAEA_Livechart_API
147eu,593710.0,0.00911229,IAEA_Livechart_API
147eu,599722.0,0.00194722,IAEA_Livechart_API
147eu,601101.0,0.000441914,IAEA_Livechart_API
147eu,601406.0,0.0000665203,IAEA_Livechart_API
147eu,630679.0,0.077714,IAEA_Livechart_API
147eu,641313.0,0.00004512,IAEA_Livechart_API
147eu,669776.0,0.0106526,IAEA_Livechart_API
147eu,675788.0,0.0022834,IAEA_Livechart_API
147eu,677167.0,0.00051646,IAEA_Livechart_API
147eu,677472.0,0.00007742,IAEA_Livechart_API
147eu,680410.0,0.0000069278,IAEA_Livechart_API
147eu,686422.0,0.0000014993,IAEA_Livechart_API
147eu,687801.0,0.00000033746,IAEA_Livechart_API
147eu,688106.0,0.000000049256,IAEA_Livechart_API
147eu,703058.0,0.000366272,IAEA_Livechart_API
147eu,742155.0,0.000047672,IAEA_Livechart_API
147eu,748167.0,0.0000101244,IAEA_Livechart_API
147eu,749546.0,0.0000022892,IAEA_Livechart_API
147eu,749851.0,0.000000341728,IAEA_Livechart_API
147eu,751892.0,0.0150822,IAEA_Livechart_API
147eu,762543.0,0.000195144,IAEA_Livechart_API
147eu,790989.0,0.00222705,IAEA_Livechart_API
147eu,797001.0,0.000480249,IAEA_Livechart_API
147eu,798380.0,0.000108486,IAEA_Livechart_API
147eu,798685.0,0.0000159201,IAEA_Livechart_API
147eu,799405.0,0.000308348,IAEA_Livechart_API
147eu,801640.0,0.0000264328,IAEA_Livechart_API
147eu,807652.0,0.00000565128,IAEA_Livechart_API
147eu,809031.0,0.00000128216,IAEA_Livechart_API
147eu,809336.0,0.000000192136,IAEA_Livechart_API
147eu,810092.0,0.00292986,IAEA_Livechart_API
147eu,832924.0,0.00081266,IAEA_Livechart_API
147eu,838502.0,0.0000413224,IAEA_Livechart_API
147eu,844514.0,0.00000882968,IAEA_Livechart_API
147eu,845893.0,0.00000200332,IAEA_Livechart_API
147eu,846198.0,0.00000030144,IAEA_Livechart_API
147eu,849189.0,0.00037884,IAEA_Livechart_API
147eu,855201.0,0.000080442,IAEA_Livechart_API
147eu,856580.0,0.000018204,IAEA_Livechart_API
147eu,856885.0,0.00000272322,IAEA_Livechart_API
147eu,872021.0,0.000108653,IAEA_Livechart_API
147eu,878033.0,0.0000232163,IAEA_Livechart_API
147eu,879412.0,0.0000052626,IAEA_Livechart_API
147eu,879717.0,0.00000079297,IAEA_Livechart_API
147eu,886168.0,0.00316443,IAEA_Livechart_API
147eu,895340.0,0.000165664,IAEA_Livechart_API
147eu,908995.0,0.0129479,IAEA_Livechart_API
147eu,925265.0,0.000407839,IAEA_Livechart_API
147eu,931277.0,0.000086701,IAEA_Livechart_API
147eu,932656.0,0.0000195938,IAEA_Livechart_API
147eu,932961.0,0.00000293281,IAEA_Livechart_API
147eu,934437.0,0.0000213426,IAEA_Livechart_API
147eu,940449.0,0.0000045424,IAEA_Livechart_API
147eu,941828.0,0.00000102538,IAEA_Livechart_API
147eu,942133.0,0.000000153473,IAEA_Livechart_API
147eu,948092.0,0.00172755,IAEA_Livechart_API
147eu,954104.0,0.000368893,IAEA_Livechart_API
147eu,955483.0,0.00008376,IAEA_Livechart_API
147eu,955788.0,0.0000125989,IAEA_Livechart_API
